Username,Rank,CurrConSolved,time_taken,total_fail,ContestCnt,Total_solved,CurrRating,rating_jump,Reputation,active_days,rule_score,lof_normalized,final_score,suspicious,rating_bucket,triggered_rules
abhi_21,3726,3,5734,6,1,10,2188,554,0,0,7.0,0.33038049201607617,7.330380492016076,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
gene89,1289,3,4570,0,5,14,1620,25,0,49,7.0,0.32936164333973833,7.329361643339738,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
23AIML008Mayank,140,4,1987,0,4,130,1722,224,0,238,7.0,0.3201953846552149,7.320195384655215,True,C (1600-1800),new user high rank | Perfect solve | Weak profile
zinctoochalant,281,4,2876,0,1,4,1811,-1,0,0,7.0,0.29975710364655733,7.299757103646558,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Ghost profile high rank
yiren429,1048,4,7124,9,9,10,2316,574,1,0,7.0,0.2989748268333666,7.2989748268333665,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
chonyytony,941,4,5177,0,4,14,1763,134,0,21,7.0,0.28269817153241295,7.282698171532413,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
shrishtysingh11,1162,3,3567,4,3,10,2057,452,0,8,7.0,0.2753141215575517,7.275314121557551,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
_ArunKumarSwami,120,4,2637,1,8,32,1839,92,0,35,7.0,0.26829020295843686,7.268290202958437,True,B (1800-2000),Near-zero active time with high score | Weak profile | Ghost profile high rank
Aastha-Rana,1412,3,1998,4,2,5,2225,610,0,7,7.0,0.2619875736033976,7.261987573603397,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
amrish_321,2381,3,4076,0,1,6,2096,428,0,0,7.0,0.2581913423879286,7.258191342387929,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
codeehackkk,1825,3,3214,0,2,9,1948,342,0,21,7.0,0.2513920262880685,7.251392026288069,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
0pwQ8BMxNu,4440,2,5155,1,1,2,1842,222,0,0,5.0,2.2506015893861804,7.25060158938618,True,B (1800-2000),Near-zero active time with high score | Ghost profile high rank
zTLRZl2aPX,433,4,4439,7,1,5,2224,441,0,0,7.0,0.24718474574757382,7.247184745747574,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
dipanwita22rano,1958,3,3438,1,1,3,1932,250,0,0,7.0,0.24333263966676796,7.243332639666768,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Er_Anupam_6164,445,4,4499,0,1,67,2158,377,0,0,7.0,0.2379853709602327,7.237985370960232,True,A (2000-2200),Near-zero active time with high score | Perfect solve | Low solved high rating
Jaswanth_Hanumanthu,4279,3,7002,10,1,40,2154,531,0,0,7.0,0.23661599433048885,7.236615994330489,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Harshitbombatkar,1159,4,6144,3,2,8,1926,83,0,0,7.0,0.23537607663514248,7.235376076635142,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
gVJNNgpkNr,1918,3,3380,0,1,3,2011,327,0,0,7.0,0.2297335188509278,7.229733518850928,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
HanilPatel,3479,3,5439,1,2,36,2469,1056,0,35,7.0,0.22621602317188427,7.226216023171884,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Sravya_Reddy07,1604,3,2679,1,2,16,2045,483,0,8,7.0,0.22116998629555343,7.221169986295553,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
ka_2026,2192,3,3813,0,2,6,2430,737,0,21,7.0,0.2211326815441943,7.221132681544194,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
VILLAN_PATEL,2182,3,3796,2,4,8,2212,697,0,14,7.0,0.21886142234844996,7.21886142234845,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
mustak560,2020,3,3531,2,3,6,1914,353,0,8,7.0,0.21372622086992255,7.213726220869923,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
S_Rabh_1,673,4,5331,0,1,6,1833,78,0,0,7.0,0.2070945372236545,7.207094537223655,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Ghost profile high rank
Samarth0111,471,4,4628,0,3,10,1612,-131,0,8,7.0,0.204074376545978,7.204074376545978,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
Sovan2k26,361,4,3225,0,2,6,1728,-69,0,7,7.0,0.19754334380052088,7.197543343800521,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
dhruv_m19,2113,3,3694,4,1,45,2047,370,0,0,7.0,0.19360381210413852,7.193603812104138,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Shresth___Sharma,4364,3,7722,8,4,12,1959,381,0,49,7.0,0.18762299899233317,7.1876229989923335,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
jaydave2107,577,4,5056,7,1,5,1998,233,0,0,7.0,0.18644413484067843,7.186444134840678,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
leetcodevish11,1417,3,2038,3,5,18,2665,917,0,21,7.0,0.1839491997645524,7.183949199764553,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
srushtiraval28,727,4,4479,0,2,9,1871,125,0,0,7.0,0.1812735422974205,7.18127354229742,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Ghost profile high rank
LAKSH__JALAN,2928,3,4786,0,5,10,1958,479,0,42,7.0,0.18084533735954547,7.180845337359545,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
mastercoder2222,3170,3,5090,3,1,3,2018,372,0,0,7.0,0.16506681238525994,7.16506681238526,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
sweety_2012,845,4,4901,1,3,12,1929,194,0,7,7.0,0.16490610303424907,7.164906103034249,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Lovreet_Kaur,2621,3,4367,2,2,11,2088,675,0,49,7.0,0.15739940698071692,7.1573994069807165,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
yuvraj96k,88,4,1552,0,5,130,1926,511,0,64,7.0,0.15477494910809214,7.154774949108092,True,B (1800-2000),new user high rank | Perfect solve | Weak profile
RVum9jqF1G,933,4,4706,2,6,25,2081,298,0,28,7.0,0.1470868765821038,7.147086876582104,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
harsha_sana,2220,3,3247,1,8,25,1932,233,0,42,7.0,0.14583812069341426,7.145838120693414,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
9DAbX1JxBf,2930,3,4786,1,4,9,1999,419,0,22,7.0,0.1434628378436483,7.143462837843648,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Mann__Chauhan,2936,3,4795,1,2,5,1911,444,0,8,7.0,0.13644521480429364,7.136445214804294,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
narendratejasvi,1067,4,7404,8,2,8,2177,434,0,8,7.0,0.1336687076439372,7.133668707643937,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
GSWAYAM9,127,4,1741,1,4,19,1806,118,0,50,7.0,0.12961630086154338,7.129616300861543,True,B (1800-2000),new user high rank | Weak profile | Ghost profile high rank
Rajit_10,880,4,5005,0,5,13,1607,22,0,49,7.0,0.12593926050353457,7.125939260503535,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
DevPrasath6,1395,3,1554,0,6,28,1925,406,0,21,7.0,0.11258197122937183,7.112581971229372,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
vai_y,3063,3,4957,1,1,13,1942,293,0,0,7.0,0.10424633409323905,7.104246334093239,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Og_rival,1092,4,5776,2,5,24,2103,392,0,14,7.0,0.10344820934430146,7.103448209344301,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
_Rockyy_,399,4,4287,0,4,56,2402,696,0,28,7.0,0.10314014419505126,7.103140144195051,True,S (2200+),Near-zero active time with high score | Perfect solve | Low solved high rating
kashbhai,671,4,5322,0,1,4,1751,-4,0,0,7.0,0.09706099989455791,7.097060999894558,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
KWLBmqafpt,3463,3,5417,1,4,11,1950,349,0,21,7.0,0.09692104991900719,7.096921049919008,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
SNKBOLT,987,4,6704,5,2,6,2158,561,0,7,7.0,0.09422830321273001,7.09422830321273,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
SrishtiRai,40,4,1519,1,4,67,2234,754,0,190,7.0,0.09413730348820476,7.094137303488205,True,S (2200+),new user high rank | Weak profile | Low solved high rating
codebloodedsai,682,4,4353,0,2,25,1683,-74,0,7,7.0,0.08815079846767096,7.088150798467671,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
QUku2FbHED,296,4,2923,1,3,11,1912,283,0,7,7.0,0.08616479802228294,7.086164798022283,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
HAZEENA,83,4,1528,1,4,22,1900,486,0,140,7.0,0.08591298330335563,7.085912983303356,True,B (1800-2000),new user high rank | Weak profile | Ghost profile high rank
UZcCxyJ8os,4082,3,6328,4,1,15,2126,499,0,0,7.0,0.08222983657959182,7.082229836579592,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
barath_muthu,2332,3,3997,0,2,18,1931,485,0,8,7.0,0.07494756153338619,7.074947561533386,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
MAHILABINAV,436,4,4452,3,6,18,2479,1023,0,28,7.0,0.07391487600767774,7.073914876007677,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
a_v_mozven,1028,4,6938,7,1,18,2099,372,0,0,7.0,0.06809591628874515,7.068095916288745,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
dWc0w6L5Ua,248,4,2427,1,3,14,1901,169,0,42,7.0,0.06808191881283283,7.068081918812833,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Sovan_07,182,4,3094,2,4,27,1725,309,0,78,7.0,0.0665436513438767,7.066543651343877,True,C (1600-1800),new user high rank | Weak profile | Ghost profile high rank
sb_0501,1167,3,3760,0,2,22,1761,107,0,7,7.0,0.06488268773805152,7.064882687738051,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
varunmrajguru,2960,3,4823,3,4,11,1956,384,0,14,7.0,0.06359798873736215,7.063597988737362,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
daveaashisth,1054,4,5096,0,1,16,1727,-1,0,0,7.0,0.059670950328940306,7.0596709503289405,True,C (1600-1800),Near-zero active time with high score | Perfect solve | Ghost profile high rank
AtharvaModi,375,4,3271,0,9,40,2040,509,0,35,7.0,0.05745672976600234,7.0574567297660025,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
HX4HbLIBW9,467,4,3274,0,5,46,1884,261,0,21,7.0,0.05652988594027554,7.056529885940275,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Ghost profile high rank
abdullah-Eweida,886,4,4590,0,3,81,1905,185,0,14,7.0,0.05193064499377645,7.051930644993776,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Low solved high rating
NEEHARIKA3666,410,4,3419,0,2,9,1803,180,0,7,7.0,0.04944641441405076,7.049446414414051,True,B (1800-2000),Near-zero active time with high score | Perfect solve | Ghost profile high rank
testprepandwhatnot,1352,3,1612,0,2,41,2387,815,0,8,7.0,0.04920287832706351,7.049202878327064,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
skeri22,1706,3,2973,1,3,43,1925,426,0,35,7.0,0.04755582489763617,7.047555824897636,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
sirivennela_07,1390,3,1847,0,1,49,1917,211,0,0,7.0,0.047002198955818975,7.047002198955819,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
VinciCheung,2343,3,4014,1,1,13,2187,518,0,0,7.0,0.04568020746800613,7.045680207468006,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
RAKESH_CONTEST,2189,3,3806,1,1,21,1934,260,0,0,7.0,0.038975920414025665,7.038975920414026,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Casterice,522,4,3485,2,4,39,2143,309,0,20,7.0,0.031317415256844325,7.0313174152568445,True,A (2000-2200),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
SJg59DYvYs,2933,3,4790,0,2,7,1907,494,0,35,7.0,0.030856112767155094,7.030856112767155,True,B (1800-2000),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Sahastra_Gurram,1183,3,4146,2,1,13,2881,1164,0,0,7.0,0.018798408240079903,7.01879840824008,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
HarshitRao22,1184,3,4147,2,1,49,2724,1007,0,0,7.0,0.013966645484091716,7.013966645484092,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
adityakrmishra,265,4,3612,1,1,11,2344,531,2,0,7.0,0.005495085823238384,7.005495085823238,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
Vedant_009876,2183,3,3797,1,2,9,2592,1117,0,28,7.0,0.0053854341716565194,7.005385434171656,True,S (2200+),Near-zero active time with high score | Low solved high rating | Ghost profile high rank
krshydv,106,4,1687,4,3,232,2085,376,0,28,6.0,0.8258870777005565,6.825887077700557,True,A (2000-2200),Near-zero active time with high score | new user high rank
Nikhilth123,4441,2,5192,0,3,14,1853,272,0,35,5.0,1.804964717436961,6.804964717436961,True,B (1800-2000),Near-zero active time with high score | Ghost profile high rank
srv_ankit_,99,4,1606,3,4,223,1689,233,0,21,6.0,0.7470945076448188,6.747094507644819,True,C (1600-1800),Near-zero active time with high score | new user high rank
patelnamraa08,1186,3,4234,0,5,48,1953,427,0,50,6.0,0.7261521603348212,6.726152160334821,True,B (1800-2000),Perfect solve | Low solved high rating | Ghost profile high rank
KaranLodha,1498,4,10948,19,1,70,1704,0,0,0,6.0,0.4797932823081189,6.479793282308119,True,C (1600-1800),Near-zero active time with high score | Zero rating jump high rating
